Charta_Id,Pda_Id,Year,Month,State,State_Pop,State_Threshold,Declaration_Number,County,Met_Threshold,County_Pop,County_Threshold,Applicant_Id,SLTT_Organization_Id,Applicant_Name,Cat_A,Cat_B,Cat_C,Cat_D,Cat_E,Cat_F,Cat_G,Total,Status,Applicant_Type,Comment,Comment_Html,Inspector,Source_File,In_Pa_Pdas,Pa_Pdas_Applicant_Name
2026-May-MI-0107,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Roscommon,False,23459,114010.74,,,Village of Roscommon,,,,,,,,,Complete,Municipality,"Cat A: Estimated: $2,100 for dumpsters used to clear debris from flooded homes. Reduced: $2,100 for not meeting FY26 minimum threshold of $4,100, work is also not eligible under PA.
Cat B: Estimated: $600.00 for field inspections of 3 culverts on Robinson creek. Reduced: $600.00 for not meeting FY26 minimum threshold of $4,100.","Cat A: Estimated: $2,100 for dumpsters used to clear debris from flooded homes. <b>Reduced: $2,100</b> for not meeting FY26 minimum threshold of $4,100, work is also not eligible under PA.<b><br>Cat B: Estimated: $600.00 </b>for field inspections of 3 culverts on Robinson creek.<b> Reduced: $600.00</b> for not meeting FY26 minimum threshold of $4,100.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0108,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Saginaw,False,190124,924002.64,,,City of Frankenmuth,5000.0,,5000.0,,,6500.0,11550.0,28050.0,Complete,,"CAT A: Estimated: $ 5,000 for debris removal. Validated: $5,000 utilizing applicant provided photos and estimates.
CAT C: Estimated: $$5,000 for riverbank and erosion collapse due to flooding. Validated: $$5,000 utilizing applicant provided photos and estimates.
CAT F: Estimated: $6,500 for undermining of the grit chamber at the Water Resource Recovery Facility due to flooding. Validated: $6,500 utilizing applicant provided photos and cost estimates
CAT G: Estimated: $11,550 for replacement of picnic tables due to flooding. Validated: $11,550 with applicant provided summary sheets","CAT A:<b> Estimated: </b>$ 5,000 for debris removal. <b>Validated:</b> $5,000 utilizing applicant provided photos and estimates.<br>CAT C: <b>Estimated:</b> $$5,000 for riverbank and erosion collapse due to flooding. <b>Validated:</b> $$5,000 utilizing applicant provided photos and estimates.<br>CAT F: <b>Estimated:</b> $6,500 for undermining of the grit chamber at the Water Resource Recovery Facility due to flooding. <b>Validated:</b> $6,500 utilizing applicant provided photos and cost estimates<br>CAT G:<b> Estimated</b>: $11,550 for replacement of picnic tables due to flooding. <b>Validated</b>: $11,550 with applicant provided summary sheets",Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0109,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Saginaw,False,190124,924002.64,,,Nouvel Catholic Central Elementary School,,,,,5000.0,,,5000.0,Complete,,"CAT E: Estimated: $44,100 for contract costs to replace carpets, area rugs, felt pads and cabinets, along with stripping floors and remediate water damage due to flooding. Reduced: $39,100 pending insurance coverage from the applicant’s claim. Validated: $5,000 utilizing applicant's insurance deductible, photos and invoices.","CAT E:<b> Estimated: </b>$44,100 for contract costs to replace carpets, area rugs, felt pads and cabinets, along with stripping floors and remediate water damage due to flooding. <b>Reduced:</b> $39,100 pending insurance coverage from the applicant’s claim.<b> Validated:</b> $5,000 utilizing applicant&#x27;s insurance deductible, photos and invoices. <br>",Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0110,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Saginaw,False,190124,924002.64,,,Saginaw County Parks & Recreation,,,,,,,20000.0,20000.0,Complete,,"CAT G: Estimated: $21,500 for contract cost to repair washout of asphalt parking lot and subbase due to flooding. Reduced: $1,500 for donated resources Validated: $20,000 with applicant provided summary sheets and photos","CAT G: <b>Estimated:</b> $21,500 for contract cost to repair washout of asphalt parking lot and subbase due to flooding. <b>Reduced</b>: $1,500 for donated resources <b>Validated:</b> $20,000 with applicant provided summary sheets and photos",Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0111,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Saginaw,False,190124,924002.64,,,Saginaw County Road Commission,,,56799.0,,,,,56799.0,Complete,,"CAT C: Estimated: $56,799 for FA labor, Equipment and supplies to repair erosion of culvert base, slope and roadbed due to flooding. Validated: $56,799 with applicant provided summary sheets and estimates","CAT C:<b> Estimated:</b> $56,799 for FA labor, Equipment and supplies to repair erosion of culvert base, slope and roadbed due to flooding. <b>Validated:</b> $56,799 with applicant provided summary sheets and estimates",Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0112,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Saginaw,False,190124,924002.64,,,Saginaw Township Community Schools,,,,,5000.0,,,5000.0,Complete,,"CAT E: Estimated: $898,555 for contract costs to replace classroom carpets and building contents due to flooding. Reduced: $893,555 for insurance coverage. Validated: $5,000 applicant's insurance deductible, photos and invoices.","CAT E:<b> Estimated: </b>$898,555 for contract costs to replace classroom carpets and building contents due to flooding. <b>Reduced:</b> $893,555 for insurance coverage.<b> Validated:</b> $5,000 applicant&#x27;s insurance deductible, photos and invoices. <br>",Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0113,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Shiawassee,False,68094,330936.84,,,Shiawassee County Road Comission,26540.02,,5483.63,,,,,32023.65,Complete,County,"CAT A: Estimated $42,103.18 for debris removal operations county wide. Reduced: $15,563.16 for costs assiciagted with debris removal operations prior to the incident period. Validated: $26,540.02 utilizing Applicant provided damage description and cost summary. 
CAT C: Estimated $5483.82 for damage to one road and two signs. Validated $5483.82 utilizing Applicant provided damage description and cost summary.","<b>CAT A: Estimated $42,103.18 </b>for debris removal operations county wide.<b> Reduced: $15,563.16</b> for costs assiciagted with debris removal operations prior to the incident period.<b> Validated: $26,540.02 </b>utilizing Applicant provided damage description and cost summary. <b><br>CAT C: Estimated $5483.82 </b>for damage to one road and two signs. <b>Validated $5483.82 </b>utilizing Applicant provided damage description and cost summary.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0114,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Shiawassee,False,68094,330936.84,,,Shiawassee Twp Fire Department,,,,,21962.0,,,21962.0,Complete,Municipality,"CAT E: Estimate $21,962.00 for damages to Township Fire Station. Validated: $21,962.00 utilizing Applicant provided photos, damages descriptions, and cost estimate. Damage cost is currently under the TWP's incurance deductible.","<b>CAT E: Estimate $21,962.00</b> for damages to Township Fire Station. <b>Validated: $21,962.00</b> utilizing Applicant provided photos, damages descriptions, and cost estimate. Damage cost is currently under the TWP&#x27;s incurance deductible.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0115,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Tuscola,True,53323,259149.78,,,Tuscalo County Road Commission,9000.0,,294150.0,,,,,303150.0,Complete,County,"CAT A Estimated: $9000 for removing log jams and debris from three bridges. Validated: $9000 utilizing Applicant provided damage description and cost estimate. 
CAT C: Estimated $320,000 for culvert, road, and headwall damage at six different sites county wide. Reduced: $25,850 for mitigation included in cost estimates. Validated: $294,150 utilizing Applicant provided damage description, photos, and cost estimate.","CAT A Estimated: $9000 for removing log jams and debris from three bridges. Validated: $9000 utilizing Applicant provided damage description and cost estimate. <br>CAT C: Estimated $320,000 for culvert, road, and headwall damage at six different sites county wide. Reduced: $25,850 for mitigation included in cost estimates. Validated: $294,150 utilizing Applicant provided damage description, photos, and cost estimate.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,True,Tuscalo County Road Commission
2026-May-MI-0116,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Wexford,True,33673,163650.78,,,City of Cadillac,5749.0,,12000.0,,,458131.0,320320.0,796200.0,Complete,City,"Cat A: Estimated $5,749 for debris removal. Reduced $0.00. Validated $5,749 for debris removal costs based on Applicant provided backup FA Labor documentation.
Cat C: Estimated $ 12,011,200 for 25 roads damaged by flood. Reduced $11,999,200 ($8,561,920 for 9 identified FHWA roads that are not eligible for FEMA PA, and $3,437,280 for Submerged roads).  Validated $12,000 for repairs to1 site/road based on costing conducted by FEMA for observed damages.
Cat F: Estimated $498,131 Cost for lift station repair.  Reduced $40,000 contingency cost.  Validated: $458,131 with applicant supplied invoices, contractor estimates, and labor costs summary reports.
Cat G: Estimated $1,814.520.00 for park, dock and sidewalk/walkway repairs. Reduced $1,494,200 ($1000 for Kenwod Park Pavillion, $61,900 for Kenwood Park Beach House and Sidewalk, $50,000 for Rotary Perfomring Arts Pavllion, $308,970 for city dock, $15,000 for Lakefront Veterans Memorial, and $1,057,330 for the McKellop Walkway). Validated $320,320 based on applicant provided invoices and costing conducted by FEMA engineer.","<b>Cat A: Estimated $5,749 </b>for debris removal. <b>Reduced $0.00.</b> <b>Validated $5,749</b> for debris removal costs based on Applicant provided backup FA Labor documentation.<br><b>Cat C: Estimated $ 12,011,200 </b>for 25 roads damaged by flood.<b> Reduced $11,999,200 </b>($8,561,920 for 9 identified FHWA roads that are not eligible for FEMA PA, and $3,437,280 for Submerged roads).<b>  Validated $12,000 </b>for repairs to1 site/road based on costing conducted by FEMA for observed damages.<b><br>Cat F: Estimated $498,131 </b>Cost for lift station repair.  <b>Reduced $40,000</b> contingency cost.  <b>Validated: $458,131</b> with applicant supplied invoices, contractor estimates, and labor costs summary reports.<br><b>Cat G: Estimated $1,814.520.00 </b>for park, dock and sidewalk/walkway repairs. <b>Reduced $1,494,200 </b>($1000 for Kenwod Park Pavillion, $61,900 for Kenwood Park Beach House and Sidewalk, $50,000 for Rotary Perfomring Arts Pavllion, $308,970 for city dock, $15,000 for Lakefront Veterans Memorial, and $1,057,330 for the McKellop Walkway). <b>Validated $320,320</b> based on applicant provided invoices and costing conducted by FEMA engineer.<br>",Bassam Efein,Table A - Michigan PDA - May 2026.xlsx,True,City of Cadillac
2026-May-MI-0117,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Wexford,True,33673,163650.78,,,County Road Comm,,,1759814.0,,,,,1759814.0,Complete,Government,"Cat C: Estimated $1,759,814 for numerous county wide road damage sites, slope faulure at one site, and several damaged culvert. Reduced $0. Validated $1,759,814 using applicant provided invoices, estimates of costs to complete remaining work, site visits with measurements / observation of damages, and FEMA engineer review / validation of damages at multiple township sites in the county.","Cat C: Estimated $1,759,814 for numerous county wide road damage sites, slope faulure at one site, and several damaged culvert. <b>Reduced $0. Validated $1,759,814 </b>using<b> </b>applicant provided invoices, estimates of costs to complete remaining work, site visits with measurements / observation of damages, and FEMA engineer review / validation of damages at multiple township sites in the county.",Bassam Efein,Table A - Michigan PDA - May 2026.xlsx,True,County Road Comm
2026-May-MI-0118,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Wexford,True,33673,163650.78,,,Lake Mitchell Sewer Authority,,231128.0,,,,,,231128.0,Complete,Government,"Cat B: Estimated $272,954 for emergency wastewater pumping cost. Reduced $41,826 to reflect the actual differences in increased operational costs for electricity and wastewater treatment between 2025 and 2026 incident period. Validated $231,128 using applicant supplied invoices for contract work, staff overtime, water treatment costs, and increased electrical expenses.","<b>Cat B: Estimated $272,954</b> for emergency wastewater pumping cost<b>. Reduced $41,826 </b>to reflect the actual differences in increased operational costs for electricity and wastewater treatment between 2025 and 2026 incident period.<b> Validated $231,128 </b>using applicant supplied invoices for contract work, staff overtime, water treatment costs, and increased electrical expenses.",Bassam Efein,Table A - Michigan PDA - May 2026.xlsx,True,Lake Mitchell Sewer Authority
2026-May-MI-0119,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Wexford,True,33673,163650.78,,,MDNR - Wexford County,,,,,,,43000.0,43000.0,Complete,Government,"Cat G: Estimated $43,000 for park damages. Reduced $0. Validated $43,000 for repairs to shoreline erosion, damages to fishing pier, parking lot and access roadways using applicant provided estimates.","<b>Cat G: Estimated $43,000</b> for park damages. <b>Reduced $0. Validated $43,000</b> for repairs to shoreline erosion, damages to fishing pier, parking lot and access roadways using applicant provided estimates.",Bassam Efein,Table A - Michigan PDA - May 2026.xlsx,False,
